((29,[[(14399,-4878),(8333,2358),(7243,8028),(10655,-554)],[(-7778,-9309),(14714,4473),(-8996,1071),(-502,8419)],[(4581,7548),(11935,-4428),(8101,-2086),(-14915,2104)],[(8274,-3489),(-170,-7955),(-14520,7555),(-7154,-8593)]]),36,36,56,72)
((39,[[(330127,-4761),(-195597,32289),(-284483,383287),(199639,365723)],[(127389,-202034),(544692,314741),(-288848,-111249),(9835,32444)],[(135275,511170),(262028,121107),(176688,343081),(-146675,-128060)],[(308950,93056),(-76212,-159906),(-256932,-105686),(244226,-526724)]]),54,54,77,109)
((51,[[(-7218142,-725454),(-33789734,5935750),(15647682,23682694),(5347626,13706774)],[(18908617,15545825),(-18436459,-8266453),(-14142583,-12677045),(29382781,-4504013)],[(2893497,-39274732),(-551432,-1588409),(396730,-14026107),(14834256,16767575)],[(-4039695,5724286),(-10266014,23629751),(-27347304,-11857303),(-15382758,20343479)]]),61,61,101,120)
((30,[[(3354,11793),(-16297,-480),(5318,-4545),(24575,2174)],[(529,7680),(-12906,1461),(-24149,15588),(-4280,1141)],[(-28528,4657),(3443,11878),(560,3223),(5255,-6852)],[(141,5348),(-11550,18785),(3615,-13224),(-14252,12953)]]),53,53,58,106)
((49,[[(1710147,-8348812),(-9306126,2026954),(-14718734,11350709),(-6989163,2298269)],[(2076866,-13356681),(-1060750,11253198),(-663397,-11868892),(6090713,8606307)],[(-889966,15491755),(-6821862,15352710),(-5346385,-2747684),(1076365,-1621041)],[(4301930,-6950919),(-6578346,4354266),(5417485,3267536),(7193083,-18496687)]]),67,67,97,131)
((33,[[(-13501,-44827),(-30060,-52517),(17508,14769),(-34168,-32318)],[(43615,-47609),(5457,29428),(50643,-24348),(-6458,18056)],[(5539,33415),(-1257,-59442),(36437,-34398),(21002,30916)],[(32609,-4327),(9471,-20196),(-47971,-9780),(-53222,42200)]]),45,45,65,87)
((35,[[(48056,-130632),(28322,-32532),(85522,-16808),(38726,63474)],[(60412,27124),(-89812,-8907),(66646,-111367),(-60123,-37011)],[(-13008,94296),(77029,45645),(45515,-78641),(56954,76040)],[(24188,-30892),(25720,125201),(39850,8653),(49901,-111043)]]),46,46,70,91)
((37,[[(-111080,-105987),(122043,-62003),(261074,-124866),(50402,-94003)],[(-177717,-68652),(-17025,248543),(-113590,-46486),(131635,-81778)],[(-64301,94070),(-224923,69561),(148110,91494),(-129889,-147808)],[(243895,-71428),(9827,33331),(-49822,-76382),(4079,-251618)]]),55,55,73,108)
((41,[[(-680317,24435),(-226515,419614),(684307,869670),(463948,261458)],[(-24464,516426),(349137,-995435),(158131,719975),(-359610,-382430)],[(-65473,-390785),(175641,-868226),(123591,-322186),(981420,418442)],[(-1090906,348174),(-107762,-250144),(-134974,-541992),(-507632,493836)]]),52,52,82,103)
((27,[[(7952,-2638),(1583,-241),(3503,391),(5878,3806)],[(5780,-1364),(2816,-748),(-6480,-5276),(-4464,-840)],[(4951,385),(-7636,1955),(-1520,3871),(-188,-5486)],[(-1573,1273),(1966,7561),(-5886,165),(5864,174)]]),38,38,54,73)
((24,[[(804,1577),(2107,-2886),(477,-746),(66,295)],[(-856,-2117),(217,-294),(2223,-2442),(362,-627)],[(-485,-2414),(1560,-957),(-1880,1173),(1449,-596)],[(-1060,1115),(-719,94),(407,-110),(3478,1269)]]),34,34,46,66)
((48,[[(7634654,2564695),(10909796,5119235),(-2910926,24969),(2813114,7415621)],[(1012552,-4158911),(-1549214,6245113),(-10330840,-5693121),(5020600,-7576765)],[(-9859510,6685331),(1773640,-5764313),(-7695354,-2800115),(3552638,4849529)],[(-1736598,7305355),(7646360,57759),(6405734,-5076459),(1133790,-9926303)]]),53,53,94,107)
((49,[[(-14935047,-4389138),(-1996208,9449397),(-8149529,5185184),(-9170833,7067440)],[(232025,1704206),(-714640,7486165),(-1487289,14039360),(2652111,-17236272)],[(-6936227,7286268),(-15901782,-12041379),(5097023,5011970),(-3476953,-835966)],[(14587637,-1916126),(-2047420,-3326743),(-6748701,13179108),(-5325877,9144468)]]),61,61,96,120)
((25,[[(1434,-1262),(3873,1125),(-56,-1814),(-1765,-2689)],[(2352,1394),(-260,-23),(-4369,-2059),(1464,735)],[(540,-1460),(2982,910),(928,332),(2370,3850)],[(826,4396),(2405,-1310),(475,2395),(-229,-182)]]),38,38,50,73)
((34,[[(80855,-38623),(-41158,28056),(44348,-66452),(2381,16769)],[(-12640,2572),(76652,34836),(75184,-13728),(22692,-59736)],[(39296,85705),(18889,55367),(-59260,-31576),(16619,-9114)],[(9571,-1758),(-30993,-56805),(-16256,-13532),(96744,-55597)]]),40,40,68,77)
((39,[[(28950,-241814),(-114215,233146),(-192791,-381585),(331719,360872)],[(-54426,-489986),(428416,94399),(193177,-148107),(-204534,-114755)],[(-264202,-315506),(-210864,2071),(225265,463501),(134154,228837)],[(192234,-202718),(-120708,-480483),(156863,-132453),(346194,-253521)]]),49,49,77,95)
((34,[[(-111304,-40251),(-3936,-2121),(-13647,22343),(49264,-6226)],[(-29455,-31002),(44267,-374),(63041,39661),(-88522,2852)],[(-5118,31774),(-18330,1178),(-65700,74192),(-29844,71380)],[(17367,2243),(51013,-110727),(-16812,29046),(19738,-22238)]]),43,43,68,85)
((44,[[(269926,-406863),(1188852,191713),(3858143,564293),(600876,-582168)],[(-386141,-664342),(-2573989,2646672),(603179,-410521),(-897272,-1426180)],[(-559861,880822),(203499,1350876),(-474625,-976893),(3652888,-336804)],[(-2583520,2999911),(-508070,-622381),(663659,485909),(-678636,-368176)]]),47,47,87,93)
((27,[[(-2878,4730),(-1393,3437),(3596,4357),(-7210,2431)],[(-1934,3498),(-4969,-6043),(5468,-4659),(278,-2313)],[(-2478,4674),(-4245,645),(-2570,4251),(7424,2829)],[(-6530,4118),(5481,3283),(-1584,-4849),(1254,-2491)]]),35,35,53,69)
((42,[[(-357113,-411026),(801888,-71350),(-200110,-549649),(634975,-1645633)],[(702261,-345106),(-872408,74766),(1469298,-63315),(-431503,-818567)],[(385204,113046),(-1498436,-229248),(-1078822,-669900),(494362,-286362)],[(1557279,-950277),(647658,-515674),(-528083,39351),(-262952,186970)]]),47,47,84,93)
((37,[[(-6394,-40409),(-168090,-68281),(60603,-73042),(271820,-141261)],[(68987,-152402),(99483,217422),(63682,183729),(117935,-23744)],[(254550,21817),(56182,-173159),(-8619,111110),(-48656,-155691)],[(-163893,-125088),(17323,-117952),(-238468,146057),(30227,-40062)]]),50,50,72,98)
((40,[[(169000,-311892),(-108144,-256560),(-32,741980),(-282516,515564)],[(-144581,-448370),(-331884,-180164),(-653737,-114688),(537235,76285)],[(-372999,168239),(777920,-414824),(-60257,174053),(329572,110894)],[(34380,763623),(-220036,231804),(-267150,56191),(197573,547265)]]),54,54,80,105)
((32,[[(15503,14777),(17558,39826),(25972,-19075),(-24525,17378)],[(-19233,13043),(-27346,-9842),(-21103,-12950),(-21940,42613)],[(50251,-17417),(-15066,-938),(-20279,15382),(-24304,245)],[(17149,13177),(-2230,-36374),(41523,16478),(4804,21919)]]),42,42,63,82)
((34,[[(-30979,-62833),(72164,-56258),(1475,-40394),(-40857,24422)],[(5748,58496),(204,-41996),(-5486,-43726),(-46182,-88806)],[(35430,74568),(37490,2974),(26195,-58197),(19199,67143)],[(-31733,-31539),(-46280,59054),(-14629,-96524),(2255,-3604)]]),44,44,68,88)
((33,[[(-30535,6536),(49743,-41198),(-22637,35445),(-20030,-35682)],[(11185,40036),(-7041,-44666),(-26449,-41055),(47978,-11418)],[(-62906,1037),(-41304,8103),(-10447,33877),(39718,5070)],[(-29192,-32809),(-20094,-14079),(36853,-42675),(-10594,-52610)]]),45,45,65,89)
((33,[[(9029,35500),(21241,5508),(-9940,34691),(-73830,-3675)],[(25243,33382),(-70185,-27946),(-33258,861),(1508,4727)],[(-22999,-64334),(-10947,-33086),(-30526,38271),(-17412,2813)],[(-20561,-20150),(-22501,26090),(-10022,-60695),(-45256,27235)]]),42,42,64,85)
((37,[[(122463,-73395),(-90827,-73471),(121655,150521),(-180181,182991)],[(-160394,-70060),(256044,113442),(17306,19840),(-145404,80878)],[(-144151,-116902),(-104146,-41621),(-258329,114692),(37498,95501)],[(-191091,-124334),(-75338,-164649),(137507,-22204),(-70638,-168191)]]),50,50,73,100)
((29,[[(-12267,-5273),(-7257,2533),(-1937,-9839),(7695,11821)],[(-4684,9952),(-5428,-12080),(8836,10264),(5324,5360)],[(9326,1041),(10550,-11145),(-2432,-9543),(9934,4199)],[(11196,4919),(-7488,3289),(-11454,4971),(-2712,12537)]]),41,41,57,80)
((28,[[(-4672,-9731),(2297,-10007),(1352,6168),(194,-2567)],[(706,4924),(5638,-7566),(1808,-9648),(1074,-7560)],[(11140,-985),(-4145,-2569),(10744,1896),(-742,-77)],[(-357,-1405),(-554,7064),(672,3568),(-4611,-13479)]]),43,43,56,85)
((58,[[(9533597,-144685546),(253493528,-164599460),(-241040577,-156817756),(-287328547,-102973619)],[(-148749381,307282036),(-218228496,-167392764),(-78809739,-244261294),(5332837,-173593607)],[(186604106,37893799),(44177324,-259041576),(9763656,283108677),(118472589,-297720613)],[(131572366,-311590487),(-216405100,-73137336),(-173787904,-170925029),(249407435,5343229)]]),65,65,115,130)
((53,[[(23093935,28947408),(25814575,25170654),(-169988,8312797),(-26445628,74615415)],[(8413385,38184863),(55383995,-16334559),(-22561401,-54055817),(-3773851,-26435499)],[(-26939694,2274417),(36348256,31086997),(-51341531,52284010),(20332719,-14341970)],[(47339822,-55991690),(32492450,32088690),(11703318,693858),(-28008926,-24973562)]]),56,56,105,110)
((51,[[(-13023200,-4379911),(-3612706,-24245729),(-13225060,-22547953),(-19968196,-19495235)],[(8593572,-4124673),(-217522,12143089),(-29728,26030409),(-17396168,-32143829)],[(-7023227,42721874),(9449391,7608120),(8777819,-7825998),(-4404431,-8511506)],[(-8146225,5595072),(26944921,-25103538),(-11425303,24941340),(3455659,5776508)]]),58,58,100,117)
((38,[[(176842,-315755),(-97027,-33979),(15416,-346469),(-66942,92602)],[(-272160,129825),(-165029,-143801),(237618,-168205),(145822,173262)],[(-155376,-147188),(93364,253604),(242184,-76860),(64584,-295480)],[(-1057,84681),(-25332,377786),(72111,9149),(-185856,290716)]]),45,45,76,89)
((39,[[(-291340,259513),(-476828,88251),(117735,-361438),(74769,-110848)],[(426294,-20005),(26010,13937),(452689,-137200),(-51541,-374634)],[(425413,181842),(-280753,-353490),(-116364,-75847),(-35354,333755)],[(-6079,36378),(88643,319526),(399348,-52283),(-71394,520703)]]),51,51,76,103)
((38,[[(-232600,-330255),(-259733,-34883),(96101,164806),(58652,-56500)],[(229725,-84568),(114697,133857),(361598,80991),(-5476,-215724)],[(-11232,-182166),(178558,295730),(-20526,89964),(2008,337208)],[(-81841,108503),(90688,-218090),(148197,265879),(-297736,138992)]]),57,57,76,113)
((43,[[(-763360,-663859),(629119,68806),(1550876,1979588),(805493,-631931)],[(549599,1451730),(342760,-1351433),(212996,42612),(1839433,1005963)],[(-494112,1433013),(-1518217,-841802),(-325636,1410020),(-1130659,-334995)],[(1236532,1239517),(1805575,421898),(-347796,458004),(-672647,-1228575)]]),60,60,85,117)
((42,[[(205091,829015),(35390,817391),(-1186184,-459406),(1150426,-240357)],[(703649,-1221163),(-112698,118057),(-685632,-1235410),(-576006,-238611)],[(-345569,264259),(313606,1713131),(438328,-78342),(-972334,-178681)],[(-925555,797781),(183632,-796957),(-341676,-684558),(-700044,-1077337)]]),51,51,83,102)
((35,[[(-21313,38691),(-104584,-3374),(114339,-44760),(-1924,-79867)],[(-92282,86878),(-23840,87716),(-3482,87080),(-27376,41098)],[(-321,31419),(40528,39706),(-65601,24628),(56440,-148519)],[(116612,-41942),(-91162,60154),(-9277,81803),(16151,5881)]]),52,52,70,103)
((29,[[(13421,1423),(13258,-3887),(10670,1198),(5971,3592)],[(6519,4747),(-7007,-11586),(-482,14274),(-5216,-7571)],[(-1921,-15171),(5106,-1201),(-6198,11898),(-1323,9684)],[(-7229,-1893),(11511,-1624),(5998,-1286),(-15910,-7425)]]),40,40,57,80)
((22,[[(362,593),(-73,1166),(1522,128),(117,-13)],[(-1042,540),(-334,478),(-199,-853),(-853,991)],[(793,982),(-112,123),(-590,26),(-1181,-911)],[(335,793),(-209,-1555),(823,-261),(-55,493)]]),41,41,44,82)
((48,[[(-6010363,6156174),(-11802427,-1333550),(-3704783,-1278938),(-3321620,-6323143)],[(5367954,-9414517),(-1745162,1060571),(1583258,4673887),(-4578767,-10702312)],[(4712385,217144),(833465,2339932),(1911389,-15314392),(-2079094,-3247255)],[(8125282,1315311),(-4165578,-10616353),(1809642,550579),(-6708083,5923632)]]),58,58,94,114)
((41,[[(-825962,-778555),(497401,491496),(-400683,402073),(26042,-314322)],[(-82416,-713515),(110053,-493714),(766555,226819),(490974,739698)],[(292293,298247),(1012917,648501),(360892,-481898),(458780,71656)],[(-155112,-443080),(51784,70328),(559728,-749664),(-1044928,-62048)]]),51,51,82,99)
((29,[[(-6512,-2670),(-4633,-2048),(10467,-17676),(3679,-5113)],[(-6926,10696),(7572,14697),(4504,541),(8171,3717)],[(15290,7860),(-9314,3165),(3866,-5479),(-687,9955)],[(5374,-720),(-2704,11567),(6108,3467),(-9567,-15017)]]),35,35,57,68)
((34,[[(-29316,40229),(-59542,-10287),(49682,-16113),(-17406,-89555)],[(-19680,-36647),(58454,82941),(12630,-33805),(33982,-51927)],[(64521,-35126),(-20055,-43748),(-46785,-70056),(30629,-37844)],[(86580,-8881),(30270,595),(26806,73037),(-21498,-46617)]]),44,44,66,86)
((40,[[(250446,-59923),(375392,747115),(-235917,-222000),(477492,-34033)],[(-48974,671813),(111228,395643),(127683,563988),(-288544,-243377)],[(-571880,199474),(377316,-114154),(332902,91420),(449980,505582)],[(79991,-454127),(-252101,112041),(586417,443981),(396155,-335903)]]),49,49,79,94)
((32,[[(16780,-17384),(38667,-26039),(11961,-25508),(2913,-27126)],[(28764,10800),(-22535,-13473),(-19519,19854),(28813,-32500)],[(15364,-47688),(7997,3239),(-20757,14280),(17611,27666)],[(-12748,-9720),(-6051,36351),(-26969,-36932),(12079,-21042)]]),39,39,63,77)
((46,[[(-1471061,-1516403),(-3941497,-1114730),(558898,-1251778),(3615801,5845844)],[(3299567,7070083),(-1337536,-306019),(2415018,-496766),(248170,1213343)],[(1030237,1971375),(1898899,-436112),(-7260226,1370666),(601553,2583322)],[(275861,-90679),(-6480788,2431347),(-2146642,1792390),(-3683174,-992903)]]),51,51,91,101)
((38,[[(88063,245374),(201721,-43367),(83278,-310047),(-194620,-152974)],[(-201741,-251585),(254888,-132306),(-186865,-25443),(25350,-228478)],[(-126478,-36386),(45372,369400),(-148546,26158),(-301460,73580)],[(92363,277612),(8031,106083),(-311556,128181),(179840,-179222)]]),48,48,76,96)
((40,[[(-1158,204245),(-239411,500814),(-398676,-646667),(-410106,65987)],[(750646,-445751),(-295423,-124270),(-37184,-284223),(317482,227311)],[(215818,-336188),(533524,480838),(568122,-88960),(-305498,-7300)],[(216149,-298849),(-58673,-411541),(-243001,224721),(-779501,-271111)]]),47,47,79,92)
((30,[[(15872,-5483),(2612,-13957),(-15165,-1255),(14048,-12698)],[(-11164,-12277),(-3288,-8235),(-15663,-245),(2840,21594)],[(341,-17024),(-9413,460),(18393,-12163),(14438,544)],[(9510,-11663),(5982,25863),(-7451,7419),(4724,3118)]]),45,45,59,87)
((35,[[(56277,-56498),(47120,-105565),(39354,-55162),(-76011,-65323)],[(-9275,89062),(-24472,-2525),(13930,-153802),(42365,-9619)],[(61770,-4699),(-97379,-86216),(18602,42378),(105091,-20499)],[(-126684,9803),(19439,-55646),(-57990,20354),(29735,-100395)]]),46,46,69,91)
((32,[[(732,6124),(-40468,29404),(15360,-28056),(-27032,936)],[(-6351,-19183),(285,-2987),(-34876,-24798),(-3834,-45074)],[(-13280,32545),(36596,7801),(25729,-9373),(-15828,-25670)],[(-34485,-37734),(14107,-13586),(17883,-19261),(-14538,19904)]]),43,43,64,83)
((25,[[(-1036,445),(-758,4919),(-541,-74),(2527,910)],[(-1412,1973),(-334,-2385),(2043,-1490),(3927,230)],[(4962,591),(-48,457),(2061,840),(913,1608)],[(-648,-1003),(-1658,-153),(1523,4426),(1071,-2510)]]),34,34,48,68)
((39,[[(-5727,-25776),(-433082,113578),(355573,-464626),(38831,-69147)],[(-198571,423918),(-266798,230694),(757,292700),(-276603,-209845)],[(-130442,-77657),(73086,-311578),(-17796,-210393),(-614377,47399)],[(-67574,549827),(218718,-273194),(-3240,-277813),(200375,-55377)]]),54,54,77,108)
((40,[[(-685767,-258942),(-452695,-196468),(256851,-392673),(82312,-302840)],[(108596,166869),(-770006,-287615),(-12445,581821),(-160856,140344)],[(-73231,-359336),(39925,-6838),(59053,-178491),(-840392,470936)],[(-614967,99380),(396469,146694),(239993,669129),(-143144,-83208)]]),49,49,79,95)
((38,[[(72361,251781),(-86731,142791),(74624,-392158),(-120762,66306)],[(-317643,191098),(226570,-12725),(-117005,61363),(-111124,236986)],[(-1840,-31124),(137644,360304),(202772,59036),(258760,116544)],[(-114573,-233952),(-82928,-199571),(52563,-225169),(180480,272534)]]),64,64,76,125)
((22,[[(-1623,-193),(107,-5),(-451,-949),(-415,-485)],[(-629,-306),(-710,21),(519,1414),(-855,-448)],[(-646,-339),(-835,730),(-478,337),(1060,983)],[(-664,-246),(1210,-992),(296,626),(340,806)]]),33,33,43,63)
((46,[[(-1574028,6220520),(2148816,-4181610),(643810,-1945638),(-1517894,767488)],[(-2695710,-929608),(-2364854,-3621725),(1960823,4571039),(2409685,3603122)],[(4255896,142190),(2730891,67766),(5556279,3092113),(-2018574,-515245)],[(1698722,-216246),(4595943,-985391),(-899868,-431694),(6657055,-173593)]]),66,66,92,130)
((35,[[(33160,-10922),(-83566,121236),(-48768,7842),(70430,63712)],[(86001,-40012),(-15298,-7723),(-60989,-105088),(9360,-101085)],[(82065,-25008),(23122,-99283),(-54349,81620),(74172,38611)],[(126617,-27419),(14817,42111),(80215,33267),(-86915,22087)]]),42,42,69,85)
((52,[[(-37930912,-17911256),(-24033718,32559218),(-23244732,19945040),(-12398270,3804062)],[(-35737530,-13301674),(24267749,-11789722),(-3382673,-39545063),(1640144,27269549)],[(-19388654,23906026),(-3776351,-7377348),(5797617,-19069845),(-40502102,-38076291)],[(11268272,-14681108),(45451987,1840367),(-38122146,11817512),(-11862169,-18925063)]]),64,64,104,126)
((25,[[(-1678,400),(-1580,-3026),(-78,-596),(4254,-684)],[(2910,2297),(2861,-2596),(136,1245),(32,-1821)],[(-521,-487),(-953,203),(-335,5603),(503,581)],[(-2673,3030),(-980,-2251),(331,96),(-3083,1256)]]),42,42,49,80)
((34,[[(55308,-46539),(-47221,-28116),(-48401,-36206),(53868,-48779)],[(-77357,-2710),(14582,33363),(9448,-89893),(32467,-25270)],[(-11799,52782),(-27918,-29335),(63272,30177),(17129,-86066)],[(23594,49817),(-44313,96074),(-11009,17920),(47242,16537)]]),47,47,66,95)
((54,[[(40127954,-69251548),(32742919,-25064430),(74004743,16094513),(62486239,16363958)],[(-52169984,776386),(43568044,40149431),(-10411471,77293037),(37256040,-65660585)],[(5266646,31346020),(42031157,-97896422),(-61929151,2320431),(42571213,920902)],[(-75431780,-46752486),(-3506242,-37964477),(-846445,48525563),(-45374326,65351195)]]),63,63,107,126)
((42,[[(1049982,81364),(557625,-1557249),(536501,181294),(-152550,-457189)],[(-938892,1132462),(-70403,-946083),(-276898,-979139),(-160707,522318)],[(-988764,86830),(-610155,-578011),(219366,1042301),(1036253,-705786)],[(-367122,-70736),(61847,-227675),(-1210147,665576),(-1335452,-715349)]]),58,58,83,115)
((50,[[(8285034,-7263001),(-15242311,7346838),(14999091,20503206),(6025832,-6044669)],[(7392834,1666345),(3310311,-4697610),(-1247619,-10045442),(22403236,-20762251)],[(-8866831,-1477740),(-23406608,-15907399),(7551532,-13390133),(168841,2798402)],[(21710290,19872975),(-1329743,-1971618),(10170363,-6190370),(-10580064,527131)]]),61,61,98,120)
((38,[[(-43245,195709),(236020,111836),(39715,-261100),(19639,-310414)],[(208455,285937),(-67484,275980),(-199245,133512),(83391,66838)],[(269041,-143433),(-150596,107220),(67605,-362232),(-3575,109322)],[(-107475,70607),(275180,126676),(93199,-55990),(-149353,363928)]]),45,45,75,90)
((36,[[(99874,-41882),(50574,19518),(-137178,14630),(1974,-187126)],[(-142199,29029),(-172379,-26229),(-511,4999),(10447,-130841)],[(-24780,-73753),(-84367,105146),(-150487,83062),(55670,108847)],[(-73661,156358),(75832,-107025),(-135596,41599),(-10633,37564)]]),52,52,71,102)
((23,[[(-654,662),(-484,-1058),(1477,-777),(-1839,43)],[(176,-22),(-453,267),(1492,1741),(396,1633)],[(-528,-1276),(-2282,-794),(-192,66),(592,-502)],[(842,-2208),(307,909),(349,-428),(-1231,252)]]),34,34,46,67)
((38,[[(130632,-232696),(-127311,203535),(318926,-84173),(41172,-188513)],[(189688,35960),(188063,66281),(191150,89289),(-302080,249157)],[(-239992,168808),(-246739,226967),(110836,-39363),(28990,248429)],[(-281416,-33224),(255063,-5583),(209982,252273),(134624,-60275)]]),49,49,75,97)
((31,[[(7007,393),(8058,-9124),(20265,26365),(-15068,24844)],[(-9471,-7938),(39235,3347),(-7104,-14731),(884,13264)],[(24664,35152),(4488,1288),(-2560,-14536),(-2208,7680)],[(-2456,-9773),(-12919,-16125),(-4915,-23070),(-31464,8524)]]),45,45,62,89)
